id,cve,announced,upvotes,nickname,project_name,subdomain,tag_json/0/id,tag_json/0/importance,tag_json/1/id,tag_json/1/importance,tag_json/2/id,tag_json/2/importance,tag_json/3/id,tag_json/3/importance,tag_json/4/id,tag_json/4/importance,tag_json/5/id,tag_json/5/importance,tag_json/6/id,tag_json/6/importance,tag_json/7/id,tag_json/7/importance,tag_json/8/id,tag_json/8/importance,tag_json/9/id,tag_json/9/importance,tag_json/10/id,tag_json/10/importance,tag_json/11/id,tag_json/11/importance,tag_json/12/id,tag_json/12/importance,tag_json/13/id,tag_json/13/importance,short_desc,tag_json/14/id,tag_json/14/importance,tag_json/15/id,tag_json/15/importance,tag_json/16/id,tag_json/16/importance,tag_json/17/id,tag_json/17/importance,tag_json/18/id,tag_json/18/importance,tag_json/19/id,tag_json/19/importance,tag_json/20/id,tag_json/20/importance
1519,CVE-2002-1593,2002-09-25T00:00:00.000Z,3,,HTTPD,httpd,5,2.0668968679806,33,1,139,0.5,147,0.45,372,0.35,125,0.27,127,0.27,375,0.25,442,0,380,0,445,0,129,0,,,,,"There is a module that handles remote Web content authoring
operations",,,,,,,,,,,,,,
1865,CVE-2016-4430,2016-06-17T00:00:00.000Z,3,,Struts,struts,74,1,145,0.5,147,0.45,374,0.35,372,0.35,125,0.27,375,0.25,502,0,132,0,528,0,,,,,,,,,"This vulnerability is a cross-site request forgery vulnerability which can allow attackers
to perform arbitrary code execution",,,,,,,,,,,,,,
1052,CVE-2015-1218,2015-03-09T00:59:10.903Z,3,,Chromium,chromium,3,1.91549127570182,84,1,8,0.75,136,0.5,146,0.45,374,0.35,373,0.35,127,0.27,124,0.27,375,0.25,381,0,380,0,130,0,378,0,"Moving a script element to a new document with the same context
document removes the script completely",154,0,,,,,,,,,,,,
1309,CVE-2016-5132,2016-07-23T19:59:14.860Z,3,,Chromium,chromium,81,1,145,0.5,139,0.5,147,0.45,146,0.45,146,0.45,146,0.45,372,0.35,374,0.35,127,0.27,125,0.27,8,0.25,380,0,381,0,This vulnerability allows insecure pages with an iframe to a secure page to intercept any communication between the secure page and the browser's Service worker,300,0,378,0,382,0,379,0,130,0,,,,
521,CVE-2011-3876,2011-10-25T19:55:01.087Z,2,,Chromium,chromium,1,1.49234835509382,20,1,139,0.5,135,0.5,372,0.35,374,0.35,125,0.27,126,0.27,375,0.25,167,0,130,0,380,0,378,0,,,"File downloads with trailing whitspace characters at the end of the file name were not handled 
properly",,,,,,,,,,,,,,
496,CVE-2011-3096,2012-05-16T00:55:03.027Z,2,,Chromium,chromium,4,1.98260022916938,34,1,143,0.5,372,0.35,127,0.27,125,0.27,375,0.25,227,0,378,0,130,0,380,0,,,,,,,"There was a vulnerability on Linux machines that would allow remote hackers to
cause a denial of service attack through use-after-free of a particular error
in the GTK implementation of the omnibox, a web browser address bar that also
acts as a search engine",,,,,,,,,,,,,,
542,CVE-2011-3898,2011-11-10T11:55:02.787Z,2,,Chromium,chromium,4,1.99508975166619,42,1,144,0.5,147,0.45,373,0.35,125,0.27,126,0.27,375,0.25,130,0,230,0,378,0,380,0,,,,,"If users had a version of Java that was 7 or above, then applets were allowed to run without any confirmation from the user",,,,,,,,,,,,,,
348,CVE-2011-2785,2011-08-03T00:55:01.817Z,2,,Chromium,chromium,136,0.5,147,0.45,373,0.35,374,0.35,125,0.27,127,0.27,171,0,381,0,130,0,378,0,380,0,,,,,,,There was an issue with the Extensions in Chromium that allowed attackers to cause various issues,,,,,,,,,,,,,,
158,CVE-2010-4033,2010-10-21T19:00:04.647Z,2,,Chromium,chromium,5,2.07488278525626,37,1,139,0.5,147,0.45,147,0.45,374,0.35,372,0.35,125,0.27,126,0.27,375,0.25,174,0,130,0,378,0,380,0,"Chrome does not verify that the user is the one submitting data when saving auto-complete data.
If Chrome stores the data automatically it can overflow what chrome is able to handle and crash the browser.
An attack targeting this vulnerability would be a malicous site continously filling and submitting a form to 
overflow the possible storage of auto-fill data and crashing the browser",381,0,,,,,,,,,,,,
1237,CVE-2016-1651,2016-04-18T10:59:00.123Z,2,,Chromium,chromium,63,1,137,0.5,136,0.5,147,0.45,372,0.35,374,0.35,125,0.27,127,0.27,375,0.25,9,0.15,284,0,378,0,,,,,"This vulnerability causes an information leak or a denial of service
during the rendering of JPEG images in PDFs",,,,,,,,,,,,,,
1238,CVE-2016-1652,2016-04-18T10:59:01.093Z,2,,Chromium,chromium,4,1.98804251975871,99,1,8,0.75,143,0.5,136,0.5,146,0.45,373,0.35,374,0.35,125,0.27,127,0.27,375,0.25,171,0,380,0,378,0,"Cross-site scripting (XSS) vulnerability in the ModuleSystem::RequireForJsInner
function in extensions/renderer/module_system.cc in the Extensions subsystem
in Google Chrome before 50.0.2661.75",130,0,,,,,,,,,,,,
1329,CVE-2016-5152,2016-09-11T10:59:07.880Z,2,,Chromium,chromium,69,1,8,0.75,139,0.5,145,0.5,372,0.35,127,0.27,125,0.27,375,0.25,378,0,284,0,,,,,,,,,"A function inside of OpenJPEG which is used by PDFium in Google Chrome
didn't prevent integer overflow giving attackers the ability to cause 
denial of service with heap-based buffer overflow attacks",,,,,,,,,,,,,,
349,CVE-2011-2786,2011-08-03T00:55:01.863Z,2,,Chromium,chromium,4,1.98434672354872,31,1,135,0.5,139,0.5,146,0.45,374,0.35,373,0.35,127,0.27,125,0.27,375,0.25,380,0,130,0,378,0,209,0,"
The pop-up screen for speech-input-bubble in google chrome can be moved out of the 
screen",,,,,,,,,,,,,,
1242,CVE-2016-1656,2016-04-18T10:59:05.140Z,2,,Chromium,chromium,6,2.16114308305252,103,1,143,0.5,139,0.5,146,0.45,372,0.35,374,0.35,127,0.27,128,0.27,125,0.27,8,0.25,375,0.25,378,0,381,0,"The download manager did not check the file name to make sure that an attacker
can't download a file to an unwanted directory outside of the Chrome folder for
downloads",380,0,132,0,130,0,339,0,,,,,,
1025,CVE-2014-7937,2015-01-22T22:59:18.380Z,2,,Chromium,chromium,5,2.0093743512169,15,1,8,0.75,139,0.5,147,0.45,372,0.35,374,0.35,124,0.27,126,0.27,375,0.25,9,0.15,382,0,380,0,379,0,"Multiple off-by-one errors in libavcodec/vorbisdec.c resulting for-loop over/under-execution.
The vorbisdec.c is a decodeder for vorbis data",185,0,378,0,381,0,,,,,,,,
1788,CVE-2014-0095,2014-05-27T00:00:00.000Z,2,Content Length 0 Hangs,Tomcat,tomcat,46,1,374,0.35,372,0.35,125,0.27,375,0.25,381,0,488,0,472,0,,,,,,,,,,,,,"If Content-Length is explicitly set to 0 in a particular type of request, the
thread handling that request will hang.
",,,,,,,,,,,,,,
976,CVE-2014-3173,2014-08-27T01:55:05.790Z,2,,Chromium,chromium,2,1.73373770650454,79,1,8,0.75,147,0.45,374,0.35,372,0.35,127,0.27,125,0.27,375,0.25,380,0,198,0,378,0,382,0,130,0,"WebGL (Web Graphics Library) does not ensure that clear calls interacted properly 
with the state of a draw buffer",381,0,,,,,,,,,,,,
1799,CVE-2015-5351,2016-02-22T00:00:00.000Z,2,Manager Token Leak,Tomcat,tomcat,7,2.20440120798441,452,1,143,0.5,135,0.5,373,0.35,375,0.25,471,0,488,0,,,,,,,,,,,,,Apache Tomcat includes a web application called the Manager,,,,,,,,,,,,,,
985,CVE-2014-3189,2014-10-08T10:55:06.300Z,2,,Chromium,chromium,3,1.86494654645435,50,1,8,0.75,135,0.5,147,0.45,373,0.35,127,0.27,125,0.27,375,0.25,281,0,130,0,378,0,380,0,,,An out of bounds read occurs when data is read past its intended boundries,,,,,,,,,,,,,,
1188,CVE-2015-6789,2015-12-14T11:59:01.573Z,2,,Chromium,chromium,5,2.06072202035142,34,1,8,0.75,374,0.35,373,0.35,124,0.27,127,0.27,375,0.25,381,0,382,0,130,0,378,0,380,0,248,0,"Blink is an open source rendering engine used to visualize web content loaded by Chrome.
The affected code uses MutationObserver objects to monitor and log specific events.
The MutationObserver objects are stored using raw pointers, which cause use-after-free
issues if the object is no longer at the expected location in memory when the pointer is
referenced",,,,,,,,,,,,,,
1554,CVE-2005-2700,2005-09-06T00:00:00.000Z,2,,HTTPD,httpd,6,2.1780387259733,73,1,136,0.5,147,0.45,375,0.25,380,0,129,0,433,0,445,0,,,,,,,,,,,"When using mod_ssl (required certificates) for the web server client certifcates are not enforced
if the configuration in the virtual host specifies that client authication is optional",,,,,,,,,,,,,,
1182,CVE-2015-6782,2015-08-31T00:00:00.000Z,2,,Chromium,chromium,20,1,372,0.35,126,0.27,125,0.27,375,0.25,8,0.25,324,0,378,0,380,0,382,0,381,0,130,0,379,0,1,-Infinity,In the The Document::open function in WebKit/Source/core/dom/Document.cpp in Google Chrome before 47.0.2526.73 has a improper input validation which The product does not validate or incorrectly validates input that can affect the control flow or data flow of a program,,,,,,,,,,,,,,
332,CVE-2011-2345,2011-06-29T17:55:04.270Z,2,,Chromium,chromium,3,1.92317123398179,50,1,135,0.5,139,0.5,147,0.45,147,0.45,373,0.35,374,0.35,127,0.27,125,0.27,375,0.25,8,0.25,380,0,208,0,"This vulnerability is exploited based on improper handle of string
in Application Programming Interface (API) which allows remote attackers to conduct
a denial of service attack based on out-of-bounds (CWE-125) read using unspecified vectors.
For example, without input validation and verification, an attacker can pass in an arbitrary
memory address to read sensitive data from the system or an arbitrary snippet of code 
to execute inside the application",130,0,378,0,,,,,,,,,,
1205,CVE-2016-1618,2016-01-25T11:59:06.803Z,2,,Chromium,chromium,96,1,10,0.72,10,0.72,140,0.5,146,0.45,373,0.35,125,0.27,127,0.27,375,0.25,8,0.25,380,0,130,0,248,0,381,0,This vulnerability pertains to pseudo-random number generation,378,0,,,,,,,,,,,,
1179,CVE-2015-6779,2015-12-05T00:00:00.000Z,2,,Chromium,chromium,42,1,8,0.75,136,0.5,140,0.5,139,0.5,143,0.5,146,0.45,372,0.35,374,0.35,125,0.27,126,0.27,375,0.25,378,0,164,0,"When a user opens a pdf file in the chrome pdf-viewer, and the pdf file has a link 
to a url, they can open this link in a new tab",382,0,130,0,381,0,380,0,379,0,,,,
1174,CVE-2015-6774,2015-12-06T01:59:11.567Z,2,,Chromium,chromium,7,2.22315354120181,34,1,8,0.75,139,0.5,146,0.45,373,0.35,126,0.27,125,0.27,375,0.25,130,0,169,0,380,0,378,0,,,"The vulnerability was found in one of the functions relating to loading time 
within the Chrome's renderer subsystem.

Modification of a pointer through javascript can give remote attackers the 
ability to cause denial of service",,,,,,,,,,,,,,
1760,CVE-2011-2204,2011-06-29T00:00:00.000Z,2,,Tomcat,tomcat,7,2.20066107509485,19,1,373,0.35,377,0.25,375,0.25,488,0,480,0,132,0,,,,,,,,,,,,,"In Apache Tomcat, you can use a MemoryUserDatabase to load defined users, groups,
and roles into an in-memory data structure",,,,,,,,,,,,,,
1558,CVE-2005-3357,2005-12-31T05:00:00.000Z,2,,HTTPD,httpd,5,2.07328690818308,393,1,142,0.5,139,0.5,147,0.45,373,0.35,125,0.27,127,0.27,375,0.25,445,0,380,0,129,0,429,0,,,"There was a component of httpd where, if the user had a specific type of a 
Secure Socket Layer (SSL) and created a custom error page, they could cause 
a denial of serivce through making the application crash",,,,,,,,,,,,,,
1750,CVE-2010-3718,2011-02-05T00:00:00.000Z,2,,Tomcat,tomcat,5,2.0307515367101,458,1,136,0.5,147,0.45,373,0.35,375,0.25,488,0,483,0,132,0,,,,,,,,,,,"In Tomcat, web applications are normally allowed access to a particular work
directory on the user's system",,,,,,,,,,,,,,
1632,CVE-2016-2161,2016-12-20T00:00:00.000Z,2,,HTTPD,httpd,7,2.23869040690438,20,1,139,0.5,135,0.5,373,0.35,127,0.27,125,0.27,375,0.25,405,0,445,0,129,0,380,0,,,,,"A remote attacker could write malicious input to a data stream that would cause
the server to crash",,,,,,,,,,,,,,
1430,CVE-2017-5065,2017-04-19T00:00:00.000Z,2,,Chromium,chromium,380,0,378,0,379,0,382,0,130,0,381,0,,,,,,,,,,,,,,,,,Incorrect UI in Blink,,,,,,,,,,,,,,
78,CVE-2010-1504,2010-04-23T14:30:01.743Z,2,,Chromium,chromium,5,2.02014717675129,12,1,139,0.5,147,0.45,127,0.27,125,0.27,375,0.25,162,0,380,0,378,0,,,,,,,,,This problem was found early on in chromes development and for good reason,,,,,,,,,,,,,,
910,CVE-2013-6663,2014-03-05T05:11:22.187Z,2,,Chromium,chromium,5,2.01230208550536,34,1,372,0.35,374,0.35,127,0.27,125,0.27,375,0.25,8,0.25,245,0,130,0,382,0,378,0,380,0,381,0,"The SVG implementation in Google's web engine *Blink* allows for the use of
an object after it has been freed from memory",,,,,,,,,,,,,,
869,CVE-2013-2926,2013-10-16T20:55:06.493Z,2,,Chromium,chromium,6,2.13564780699038,34,1,8,0.75,136,0.5,147,0.45,372,0.35,374,0.35,126,0.27,124,0.27,375,0.25,248,0,130,0,378,0,,,Use after Free vulnerability in the 'Indent' command of the rendering engine 'Blink',,,,,,,,,,,,,,
956,CVE-2014-1747,2014-05-21T11:14:09.800Z,2,,Chromium,chromium,6,2.12828386474225,12,1,139,0.5,146,0.45,372,0.35,125,0.27,127,0.27,8,0.25,375,0.25,381,0,130,0,379,0,380,0,278,0,"Certain file types embedded in an HTML page would be automatically downloaded with no user prompt and any javascript 
code contained within the file would be executed.
",382,0,378,0,,,,,,,,,,
1279,CVE-2016-1693,2016-06-05T23:59:23.070Z,2,,Chromium,chromium,5,2.02426657526613,73,1,135,0.5,147,0.45,373,0.35,125,0.27,126,0.27,8,0.25,375,0.25,378,0,130,0,348,0,,,,,"When downloading the CCT (Chrome Cleanup Tool) binary, HTTP was used.
This allowed an attacker to spoof the identity of the CCT",,,,,,,,,,,,,,
213,CVE-2011-0776,2011-02-04T18:00:03.127Z,2,,Chromium,chromium,4,1.93351789908148,19,1,136,0.5,135,0.5,146,0.45,372,0.35,126,0.27,375,0.25,169,0,378,0,380,0,,,,,,,"On Mac, Chrome's sandbox can be escaped to obtain information about local files.",,,,,,,,,,,,,,
963,CVE-2014-3157,2014-06-11T10:57:18.610Z,2,,Chromium,chromium,5,2.07986368754323,49,1,139,0.5,145,0.5,372,0.35,374,0.35,124,0.27,126,0.27,375,0.25,381,0,130,0,229,0,380,0,378,0,"When decoding a video, a buffer is allocated for each frame to be decoded in
to",,,,,,,,,,,,,,
1261,CVE-2016-1675,2016-06-05T23:59:03.787Z,2,,Chromium,chromium,7,2.26880100883527,12,1,8,0.75,144,0.5,136,0.5,372,0.35,374,0.35,125,0.27,127,0.27,375,0.25,381,0,382,0,378,0,380,0,"Prior to the fix for this vulnerability, remote attackers were able to bypass the
Same Origin Policy by mishandling Document attachments during the FrameLoader and
LocalFrame document attachment process",344,0,130,0,379,0,,,,,,,,
1036,CVE-2014-7948,2015-01-22T22:59:27.770Z,2,,Chromium,chromium,73,1,143,0.5,147,0.45,146,0.45,147,0.45,373,0.35,125,0.27,127,0.27,8,0.25,375,0.25,378,0,130,0,379,0,380,0,"Google Chrome caches pages despite having an SSL certificate error which allows man in the middle (MITM)
attacks to spoof HTML pages via a certificate that the attacker can create",381,0,382,0,296,0,,,,,,,,
751,CVE-2013-0884,2013-02-23T21:55:01.203Z,2,,Chromium,chromium,4,1.98263729601305,68,1,136,0.5,147,0.45,374,0.35,372,0.35,125,0.27,127,0.27,375,0.25,239,0,378,0,,,,,,,"Initially, the code allowed the specific urls to run Native client applications until special privileges were added",,,,,,,,,,,,,,
1243,CVE-2016-1657,2016-04-18T10:59:06.093Z,2,,Chromium,chromium,6,2.13821654781374,26,1,139,0.5,372,0.35,374,0.35,127,0.27,125,0.27,375,0.25,8,0.25,381,0,340,0,380,0,130,0,379,0,"The method to force focus on the address bar to allow a user to overwrite the
contents of the address bar would misbehave when a user, or site, uses a method 
to generate a blank page",378,0,382,0,,,,,,,,,,
1875,CVE-2017-15707,2017-10-21T00:00:00.000Z,2,"Old Json-lib, Fresh DOS
",Struts,struts,7,2.28668043138076,491,1,10,0.72,10,0.72,139,0.5,146,0.45,147,0.45,372,0.35,375,0.25,505,0,528,0,132,0,,,,,"Struts was using an outdated library in order to read and process JSON files.
As a result, a special type of JSON file could be created that could cause a
Denial of Service (DoS) attack",,,,,,,,,,,,,,
927,CVE-2014-1715,2014-03-16T14:06:45.677Z,2,,Chromium,chromium,6,2.15373686232094,24,1,8,0.95,135,0.5,145,0.5,147,0.45,373,0.35,126,0.27,125,0.27,375,0.25,380,0,378,0,130,0,188,0,"Path traversal vulnerability that can lead to creating a junction point (an
alias to another directory) out of a valid directory within a sandboxed path
to the root of the system partition, where critical files are kept.

A valid directory within a sandboxed path can be explained as follows:

Imagine if the program is running in a directory called 'safe'",,,,,,,,,,,,,,
1872,CVE-2016-6795,2016-10-18T00:00:00.000Z,2,,Struts,struts,7,2.24466127136253,24,1,145,0.5,139,0.5,147,0.45,373,0.35,125,0.27,375,0.25,528,0,132,0,507,0,,,,,,,"The URL provided by the user was not fully validated which could cause the server to let an attacker go to locations 
not permitted to view and even inject code to execute remotely
",,,,,,,,,,,,,,
1282,CVE-2016-1696,2016-06-05T23:59:26.260Z,2,,Chromium,chromium,6,2.12908448944391,62,1,8,0.75,136,0.5,373,0.35,375,0.25,381,0,131,0,378,0,130,0,171,0,380,0,,,,,"Remote attackers could bypass the Same-Origin Policy via unspecified vectors
since the Extensions subsystem in Google Chrome didn't properly restrict
bindings access.
The Same-Origin policy states that web browser scripts can access data in a
second web page, but only if they have the same origin",,,,,,,,,,,,,,
1322,CVE-2016-5145,2016-08-07T19:59:10.410Z,2,,Chromium,chromium,4,1.92856488986417,107,1,8,0.75,135,0.5,374,0.35,373,0.35,375,0.25,362,0,130,0,378,0,380,0,381,0,,,,,"Blink, a rendering engine used by Chromium, allowed remote attackers to bypass the same-origin policy
restriction for images that was written in the JavaScript code",,,,,,,,,,,,,,
881,CVE-2013-6628,2013-11-13T15:55:04.407Z,2,,Chromium,chromium,6,2.1186124821917,58,1,373,0.35,375,0.25,8,0.25,130,0,382,0,381,0,378,0,380,0,258,0,,,,,,,"Google Chrome was not checking that the servers digital certificate, which exists as 
part of the SSL authorization process, is the same during renegotiation of the client socket as it was 
before the renegotiation",,,,,,,,,,,,,,
1845,CVE-2013-2251,2013-07-19T00:00:00.000Z,2,,Struts,struts,7,2.23912254105411,20,1,139,0.5,135,0.5,146,0.45,372,0.35,125,0.27,375,0.25,377,0.25,132,0,528,0,380,0,521,0,,,The 'action' and 'redirect' parameters were added to streamline navigation to buttons within forms,,,,,,,,,,,,,,
1017,CVE-2014-7929,2015-01-22T22:59:10.867Z,2,,Chromium,chromium,3,1.88134865991597,34,1,8,0.75,145,0.5,139,0.5,147,0.45,374,0.35,372,0.35,124,0.27,127,0.27,128,0.27,375,0.25,130,0,380,0,"Use after free vulnerability occurs in moving a script from old document to
new document function",378,0,288,0,,,,,,,,,,
901,CVE-2013-6653,2014-02-24T04:48:09.927Z,2,,Chromium,chromium,4,1.95752848033149,34,1,147,0.45,372,0.35,125,0.27,126,0.27,375,0.25,8,0.25,380,0,378,0,381,0,379,0,264,0,382,0,"Certain aspects of how Google Chrome handles displaying web contents allows a
remote attacker to generate a webpage that attempts to access the operating
system's color chooser (think of the dialog that you can open in Windows Paint
to select a color) in a conflicting manner.

This is essentially a concurrency bug that causes a race condition (i.e., two
threads/processes try to access the same resource at the same time) for an
instance of the color chooser",130,0,,,,,,,,,,,,
745,CVE-2013-0843,2013-01-22T00:00:00.000Z,2,,Chromium,chromium,2,1.81460319136967,67,1,143,0.5,139,0.5,147,0.45,374,0.35,373,0.35,126,0.27,125,0.27,375,0.25,130,0,378,0,381,0,238,0,"For Mac OS, the buffer size is too small when running the 96 kHz sampling
rate, allowing remote attackers to cause a denial of service (DoS)
attack",380,0,,,,,,,,,,,,
1818,CVE-2017-15706,2018-01-31T00:00:00.000Z,1,,Tomcat,tomcat,70,1,373,0.35,125,0.27,375,0.25,488,0,467,0,,,,,,,,,,,,,,,,,The documentation of the algorithm used by a module in the (Common Gateway Interface) Servlet did not match the existing functionality,,,,,,,,,,,,,,
